lon	lat
-71.23906	41.683019
-71.239647	41.683899
-71.240821	41.684779
-71.240821	41.685952
-71.242581	41.687419
-71.242581	41.689179
-71.244047	41.690939
-71.244047	41.691819
-71.244634	41.692993
-71.245514	41.69358
-71.245514	41.69446
-71.246688	41.69534
-71.246981	41.696806
-71.247274	41.697393
-71.247274	41.69798
-71.246688	41.69886
-71.246688	41.69974
-71.247274	41.70062
-71.248154	41.700913
-71.249621	41.701793
-71.250501	41.701793
-71.250795	41.70238
-71.250795	41.704727
-71.251968	41.70678
-71.252848	41.707954
-71.253435	41.709127
-71.254021	41.710007
-71.254608	41.711181
-71.255488	41.712061
-71.255782	41.713234
-71.256662	41.713821
-71.256955	41.714114
-71.257248	41.714408
-71.257248	41.714701
-71.259008	41.716461
-71.259302	41.717341
-71.259889	41.718221
-71.259889	41.719981
-71.261649	41.721742
-71.261942	41.722915
-71.261649	41.723502
-71.260769	41.724088
-71.259595	41.724088
-71.259302	41.723502
-71.258128	41.721155
-71.258128	41.719688
-71.257248	41.718808
-71.256955	41.717635
-71.256368	41.717341
-71.255782	41.717341
-71.254608	41.717928
-71.254021	41.718515
-71.253141	41.718515
-71.253141	41.717341
-71.253141	41.717048
-71.251968	41.714994
-71.251381	41.714994
-71.249621	41.714701
-71.249034	41.714408
-71.248448	41.714114
-71.247568	41.714408
-71.246394	41.714114
-71.245808	41.713528
-71.244927	41.710887
-71.244634	41.709714
-71.244047	41.708834
-71.243754	41.707074
-71.243461	41.70678
-71.243461	41.706487
-71.244047	41.705607
-71.244341	41.704727
-71.244927	41.703847
-71.244634	41.703554
-71.244634	41.70326
-71.245514	41.702674
-71.245808	41.701207
-71.245514	41.700033
-71.244927	41.699153
-71.244634	41.69798
-71.244341	41.697393
-71.241701	41.697393
-71.240527	41.697687
-71.239647	41.698273
-71.23818	41.698567
-71.236714	41.69974
-71.235247	41.70062
-71.23466	41.701207
-71.2329	41.701793
-71.23202	41.70326
-71.23026	41.703554
-71.229966	41.703847
-71.2285	41.70678
-71.228206	41.707954
-71.2285	41.708834
-71.227326	41.709421
-71.227326	41.722915
-71.22674	41.724088
-71.226446	41.724968
-71.22674	41.725555
-71.22762	41.726435
-71.22762	41.729075
-71.22674	41.729955
-71.220286	41.729955
-71.219699	41.730249
-71.218526	41.731129
-71.218526	41.733182
-71.217352	41.734062
-71.215885	41.734062
-71.216765	41.733182
-71.216765	41.729075
-71.216472	41.727609
-71.215885	41.727315
-71.214712	41.727315
-71.213245	41.726435
-71.216179	41.726729
-71.217646	41.727609
-71.219992	41.727315
-71.221752	41.726142
-71.221752	41.725555
-71.221166	41.724675
-71.219992	41.723208
-71.216765	41.723208
-71.215885	41.722622
-71.215299	41.722328
-71.213539	41.722328
-71.212072	41.721742
-71.211192	41.721448
-71.210605	41.720568
-71.210018	41.720862
-71.209138	41.721155
-71.208845	41.722915
-71.208258	41.723795
-71.207965	41.723795
-71.206791	41.724088
-71.206498	41.723502
-71.206791	41.722915
-71.207671	41.722328
-71.207378	41.721155
-71.207965	41.720275
-71.210605	41.719688
-71.212659	41.717635
-71.213539	41.717635
-71.214712	41.716168
-71.215299	41.715874
-71.217059	41.715581
-71.218526	41.714114
-71.219406	41.711768
-71.218819	41.710301
-71.216472	41.709127
-71.214419	41.709127
-71.213832	41.708834
-71.212952	41.708247
-71.211778	41.707954
-71.211485	41.707661
-71.210898	41.707367
-71.210018	41.707367
-71.209138	41.707954
-71.207965	41.708247
-71.206205	41.708247
-71.205618	41.708541
-71.202684	41.710594
-71.201804	41.712354
-71.201511	41.713234
-71.201511	41.714114
-71.200631	41.715288
-71.200631	41.716168
-71.199751	41.717048
-71.199751	41.717341
-71.198577	41.718808
-71.197697	41.719101
-71.197404	41.718808
-71.197697	41.716755
-71.197111	41.714701
-71.196524	41.714114
-71.197111	41.713821
-71.197991	41.712648
-71.198284	41.711768
-71.199458	41.710301
-71.199164	41.709421
-71.198871	41.708834
-71.197111	41.70678
-71.195937	41.706487
-71.194471	41.70678
-71.193297	41.707367
-71.19271	41.707954
-71.192124	41.709421
-71.19095	41.710887
-71.19007	41.710887
-71.188603	41.710594
-71.18743	41.710007
-71.185963	41.710007
-71.185083	41.709127
-71.179803	41.709127
-71.179216	41.710007
-71.178336	41.710007
-71.175989	41.712354
-71.171589	41.712354
-71.166895	41.717341
-71.166895	41.718221
-71.165722	41.718515
-71.165135	41.718808
-71.163375	41.719981
-71.161615	41.720275
-71.160735	41.720862
-71.159855	41.720862
-71.159268	41.720568
-71.159561	41.719688
-71.161028	41.717928
-71.160735	41.716461
-71.161321	41.715288
-71.162495	41.713528
-71.162495	41.713234
-71.161615	41.712648
-71.161321	41.712061
-71.161615	41.710887
-71.162202	41.710007
-71.163082	41.709127
-71.163375	41.708541
-71.163375	41.707367
-71.163962	41.706487
-71.167775	41.706487
-71.170415	41.703554
-71.171882	41.70238
-71.172176	41.70238
-71.173056	41.701793
-71.174229	41.700913
-71.174816	41.700913
-71.175696	41.700033
-71.176869	41.69974
-71.177749	41.699153
-71.178336	41.699153
-71.179803	41.697393
-71.180683	41.697393
-71.181563	41.696806
-71.182443	41.696513
-71.184203	41.695046
-71.185083	41.694166
-71.185083	41.693286
-71.185963	41.693286
-71.18655	41.692406
-71.186843	41.691819
-71.187723	41.691526
-71.194471	41.684486
-71.195057	41.683899
-71.195644	41.682139
-71.195937	41.681552
-71.197111	41.680379
-71.197697	41.678912
-71.197404	41.678325
-71.198284	41.677152
-71.198577	41.674512
-71.199751	41.672751
-71.200631	41.671578
-71.201218	41.670405
-71.201804	41.669818
-71.202098	41.668351
-71.203858	41.666884
-71.205031	41.665418
-71.205325	41.663071
-71.205911	41.661311
-71.206791	41.660724
-71.207378	41.659257
-71.207965	41.658377
-71.208845	41.657204
-71.209138	41.65603
-71.210018	41.654563
-71.210312	41.653097
-71.210898	41.65251
-71.210898	41.65075
-71.211778	41.649576
-71.211778	41.64811
-71.212072	41.647816
-71.212659	41.647523
-71.212659	41.646643
-71.213245	41.646056
-71.213832	41.641362
-71.214125	41.640482
-71.214125	41.636669
-71.215005	41.635202
-71.215005	41.631682
-71.215005	41.631388
-71.214125	41.630508
-71.213832	41.628455
-71.215005	41.627281
-71.215005	41.624348
-71.214712	41.623468
-71.212659	41.622294
-71.212365	41.621414
-71.210312	41.619361
-71.209138	41.619068
-71.207671	41.618187
-71.206205	41.617894
-71.204151	41.616721
-71.202098	41.614667
-71.202391	41.614081
-71.201804	41.613494
-71.200631	41.61232
-71.200338	41.611147
-71.200044	41.61056
-71.199751	41.609387
-71.198284	41.60792
-71.198577	41.607627
-71.198871	41.60792
-71.199458	41.60792
-71.199751	41.607627
-71.200044	41.607333
-71.200044	41.603813
-71.200338	41.60352
-71.202391	41.605573
-71.203858	41.607333
-71.204151	41.608213
-71.205031	41.609093
-71.205031	41.609974
-71.205911	41.611734
-71.206498	41.61232
-71.206791	41.6132
-71.207965	41.614667
-71.208258	41.617307
-71.208845	41.617894
-71.209432	41.618187
-71.211192	41.618187
-71.212659	41.619068
-71.213832	41.619361
-71.214419	41.619068
-71.215005	41.618187
-71.215592	41.616427
-71.215005	41.615254
-71.214712	41.614374
-71.214125	41.613787
-71.215005	41.61232
-71.214125	41.610267
-71.214419	41.609974
-71.215005	41.609093
-71.215005	41.606747
-71.213832	41.604693
-71.212659	41.603813
-71.212365	41.602933
-71.211485	41.602053
-71.210898	41.60088
-71.209138	41.599413
-71.207965	41.598826
-71.206498	41.597359
-71.205618	41.596773
-71.205618	41.595893
-71.206791	41.595012
-71.210312	41.594719
-71.211485	41.593839
-71.212365	41.591786
-71.212659	41.589732
-71.212952	41.589439
-71.214712	41.588852
-71.215592	41.587972
-71.215885	41.587092
-71.216179	41.586505
-71.217059	41.585332
-71.216765	41.583572
-71.216472	41.582985
-71.215885	41.582105
-71.214712	41.581518
-71.212365	41.581518
-71.210605	41.580051
-71.210605	41.576531
-71.211485	41.575944
-71.211778	41.566557
-71.212659	41.565384
-71.212659	41.55981
-71.214419	41.559223
-71.215299	41.560103
-71.216179	41.560103
-71.216765	41.56069
-71.216765	41.560983
-71.217352	41.560983
-71.217646	41.561277
-71.217646	41.561863
-71.218232	41.56245
-71.219406	41.56333
-71.220872	41.56333
-71.222046	41.56245
-71.222926	41.562157
-71.223513	41.561277
-71.223513	41.559517
-71.223219	41.55893
-71.221459	41.557463
-71.220286	41.55717
-71.219992	41.556583
-71.217939	41.556583
-71.217646	41.55629
-71.217352	41.555116
-71.216765	41.554236
-71.218232	41.552183
-71.218526	41.549249
-71.218819	41.548076
-71.218232	41.547196
-71.218232	41.546609
-71.217352	41.545436
-71.214125	41.544262
-71.212952	41.543969
-71.212072	41.543382
-71.210605	41.543382
-71.209432	41.543089
-71.209138	41.542502
-71.207378	41.542502
-71.206791	41.542209
-71.206498	41.541915
-71.206498	41.538395
-71.208258	41.536635
-71.208552	41.535462
-71.209138	41.534875
-71.210018	41.532528
-71.210898	41.531355
-71.210605	41.528128
-71.210018	41.527541
-71.209725	41.526368
-71.209138	41.525487
-71.208845	41.524901
-71.207965	41.523727
-71.207965	41.522554
-71.207378	41.521087
-71.207378	41.51962
-71.205911	41.518447
-71.205325	41.51698
-71.204151	41.515513
-71.204151	41.51258
-71.205031	41.511113
-71.205325	41.50906
-71.206498	41.507593
-71.207378	41.506126
-71.208258	41.504953
-71.208552	41.504073
-71.208552	41.499966
-71.207671	41.499672
-71.207085	41.497912
-71.206498	41.497619
-71.205325	41.497032
-71.203858	41.495565
-71.202978	41.494979
-71.202098	41.494979
-71.201511	41.494099
-71.201511	41.492632
-71.200924	41.491458
-71.200631	41.490578
-71.193004	41.483244
-71.19271	41.482364
-71.192417	41.479431
-71.19183	41.478551
-71.19183	41.477671
-71.192417	41.476497
-71.192417	41.474737
-71.19271	41.473857
-71.193297	41.47327
-71.193297	41.47151
-71.194177	41.470924
-71.194177	41.46623
-71.194471	41.465643
-71.195057	41.465937
-71.195644	41.466523
-71.196231	41.466817
-71.196817	41.466523
-71.197404	41.465643
-71.197404	41.464763
-71.197697	41.463296
-71.198284	41.46271
-71.198577	41.462123
-71.198284	41.460656
-71.197404	41.460069
-71.197404	41.459189
-71.196231	41.456843
-71.196231	41.456256
-71.196817	41.455669
-71.196524	41.453909
-71.196231	41.453616
-71.195937	41.453322
-71.194764	41.453029
-71.194471	41.452736
-71.193884	41.452736
-71.19271	41.453909
-71.19183	41.455669
-71.191537	41.456843
-71.191244	41.457136
-71.18919	41.457723
-71.18743	41.459189
-71.185963	41.459483
-71.185083	41.460069
-71.182736	41.460069
-71.182443	41.459776
-71.181856	41.459189
-71.18039	41.459189
-71.178923	41.460069
-71.177749	41.459776
-71.176576	41.459189
-71.175696	41.459189
-71.173936	41.460069
-71.170122	41.460069
-71.169535	41.460363
-71.169242	41.46095
-71.169242	41.46271
-71.168069	41.46447
-71.168362	41.465643
-71.169242	41.466523
-71.169242	41.468283
-71.168949	41.46887
-71.167775	41.469163
-71.165722	41.470337
-71.163962	41.470924
-71.162788	41.472097
-71.162788	41.472684
-71.161908	41.47327
-71.160735	41.473564
-71.160148	41.47415
-71.159561	41.47415
-71.158681	41.474737
-71.158388	41.475031
-71.150761	41.475031
-71.150174	41.475617
-71.149294	41.475911
-71.14724	41.477964
-71.146654	41.479431
-71.146067	41.479724
-71.143427	41.480018
-71.143134	41.480311
-71.14284	41.480898
-71.141667	41.480898
-71.140787	41.481778
-71.140787	41.482951
-71.1402	41.483831
-71.139907	41.485885
-71.140787	41.487351
-71.140787	41.491165
-71.139907	41.491752
-71.138733	41.491752
-71.137266	41.492925
-71.136386	41.493218
-71.1358	41.493512
-71.135213	41.494099
-71.134333	41.494099
-71.133453	41.494979
-71.129639	41.494979
-71.128172	41.495859
-71.120252	41.495859
-71.119665	41.495565
-71.119078	41.494979
-71.117905	41.494979
-71.117025	41.495565
-71.115852	41.497032
-71.115265	41.497325
-71.114678	41.497619
-71.111745	41.499086
-71.110571	41.499966
-71.109104	41.500846
-71.108518	41.500846
-71.106464	41.502606
-71.102944	41.502606
-71.102357	41.502899
-71.101477	41.503486
-71.09473	41.503193
-71.094143	41.503486
-71.09297	41.504073
-71.092677	41.504659
-71.09209	41.506419
-71.092383	41.507006
-71.094437	41.508473
-71.09473	41.508473
-71.09561	41.50906
-71.100304	41.50906
-71.10089	41.50906
-71.102944	41.507006
-71.104704	41.506713
-71.105584	41.505833
-71.107051	41.505833
-71.106758	41.506419
-71.106758	41.50818
-71.105878	41.509353
-71.104997	41.510526
-71.104117	41.5117
-71.104117	41.51258
-71.103531	41.513167
-71.102944	41.512287
-71.101477	41.51082
-71.100597	41.51082
-71.099717	41.51082
-71.09825	41.511113
-71.097957	41.511406
-71.097664	41.51346
-71.097664	41.513753
-71.095023	41.516687
-71.09473	41.519034
-71.10001	41.524021
-71.10001	41.524901
-71.104117	41.529301
-71.104117	41.529888
-71.103237	41.530768
-71.102357	41.531061
-71.101771	41.531355
-71.102064	41.531941
-71.102357	41.532821
-71.102651	41.533408
-71.102357	41.534288
-71.102651	41.535462
-71.103531	41.536048
-71.104117	41.535755
-71.104997	41.536635
-71.105584	41.536342
-71.106464	41.533701
-71.105878	41.532528
-71.105878	41.530768
-71.110865	41.536048
-71.112038	41.536048
-71.112918	41.536635
-71.112038	41.536928
-71.111745	41.537222
-71.111451	41.539275
-71.110278	41.538982
-71.109104	41.539275
-71.108224	41.539862
-71.108224	41.540449
-71.108224	41.541035
-71.107931	41.541622
-71.106758	41.541622
-71.105291	41.541329
-71.104704	41.540449
-71.104704	41.538982
-71.104117	41.538102
-71.100597	41.534875
-71.100597	41.533701
-71.099424	41.532528
-71.09649	41.532528
-71.095903	41.532821
-71.095317	41.533408
-71.094437	41.533701
-71.093263	41.533408
-71.092677	41.532528
-71.092677	41.531355
-71.091796	41.530181
-71.091796	41.528421
-71.09033	41.527541
-71.090036	41.526661
-71.089743	41.524901
-71.08857	41.523727
-71.088276	41.522554
-71.087396	41.521087
-71.086809	41.521087
-71.085929	41.520794
-71.084463	41.51962
-71.084169	41.51874
-71.083583	41.51786
-71.082703	41.517567
-71.082409	41.517567
-71.082116	41.51698
-71.081236	41.51698
-71.080062	41.51786
-71.079769	41.51962
-71.077715	41.517274
-71.075369	41.5161
-71.074195	41.515807
-71.072142	41.515513
-71.073022	41.514927
-71.076542	41.514927
-71.077129	41.514633
-71.077422	41.51434
-71.080942	41.514047
-71.081822	41.513753
-71.081529	41.514633
-71.081822	41.515513
-71.082409	41.515807
-71.084463	41.5161
-71.085343	41.516687
-71.085636	41.516687
-71.086516	41.5161
-71.08769	41.515807
-71.089156	41.51434
-71.088863	41.513753
-71.087983	41.512873
-71.088276	41.51258
-71.088863	41.51258
-71.089743	41.513167
-71.09033	41.513167
-71.092677	41.511113
-71.092677	41.510233
-71.09209	41.509353
-71.09121	41.50906
-71.087983	41.50906
-71.087103	41.508473
-71.081822	41.50818
-71.081236	41.50818
-71.080649	41.507593
-71.070675	41.507593
-71.070382	41.5073
-71.070088	41.506713
-71.067448	41.506713
-71.067155	41.506419
-71.066861	41.506126
-71.065981	41.505833
-71.063928	41.505833
-71.063048	41.504953
-71.060701	41.504659
-71.059528	41.504073
-71.057767	41.503779
-71.056887	41.503486
-71.055421	41.503193
-71.05454	41.502606
-71.05278	41.502312
-71.052194	41.501726
-71.051607	41.501726
-71.050727	41.500846
-71.049553	41.500552
-71.048673	41.499966
-71.048087	41.499966
-71.04662	41.498499
-71.045447	41.498206
-71.043686	41.496739
-71.0431	41.496739
-71.042513	41.495859
-71.04222	41.492925
-71.041633	41.492338
-71.04134	41.488231
-71.041046	41.487645
-71.041926	41.486178
-71.041633	41.484125
-71.040753	41.482951
-71.040459	41.482071
-71.039873	41.481484
-71.038113	41.481191
-71.037526	41.481191
-71.036939	41.481191
-71.036646	41.481778
-71.036353	41.482951
-71.035766	41.483538
-71.035766	41.489405
-71.036646	41.490285
-71.036939	41.493512
-71.037526	41.494685
-71.037526	41.495272
-71.036353	41.496739
-71.035179	41.498499
-71.034299	41.499086
-71.033126	41.499379
-71.030779	41.500846
-71.029605	41.500846
-71.027552	41.502606
-71.026378	41.502606
-71.024618	41.503193
-71.023445	41.503193
-71.022272	41.504366
-71.021391	41.504366
-71.020805	41.504953
-71.021098	41.50818
-71.017578	41.508473
-71.016991	41.50906
-71.013471	41.50906
-71.012591	41.50994
-71.011124	41.50994
-71.010244	41.51082
-71.006724	41.51082
-71.00555	41.5117
-70.999977	41.5117
NA NA
-71.963939	41.323073
-71.964819	41.323953
-71.965699	41.323073
-71.966579	41.321019
-71.967166	41.320726
-71.968633	41.320433
-71.969219	41.320726
-71.969513	41.321019
-71.969806	41.322193
-71.970686	41.323073
-71.970686	41.3263
-71.971273	41.3263
-71.97274	41.3263
-71.97362	41.32718
-71.973326	41.32806
-71.973913	41.32806
-71.97538	41.326593
-71.976847	41.326593
-71.97714	41.326887
-71.977433	41.328353
-71.976553	41.329527
-71.97626	41.3307
-71.973033	41.333634
-71.97274	41.340968
-71.97186	41.341554
-71.97098	41.341554
-71.970393	41.341261
-71.969806	41.340088
-71.969219	41.339794
-71.968633	41.340088
-71.968046	41.340674
-71.966579	41.340968
-71.965699	41.341554
-71.963352	41.341554
-71.962472	41.342141
-71.961299	41.342434
-71.960712	41.341554
-71.960712	41.339207
-71.961299	41.338327
-71.961299	41.333047
-71.962179	41.33158
-71.962179	41.324833
-71.963939	41.323073
NA NA
-71.930497	41.063161
-71.928737	41.064921
-71.928737	41.067268
-71.929617	41.068148
-71.92991	41.068735
-71.930497	41.069615
-71.931377	41.071375
-71.932844	41.072255
-71.934604	41.072255
-71.935777	41.071082
-71.935777	41.070495
-71.936364	41.069615
-71.935484	41.068441
-71.935484	41.066975
-71.931377	41.063161
-71.930497	41.063161
NA NA
-71.417127	41.553943
-71.417713	41.553356
-71.4183	41.553063
-71.42006	41.553356
-71.420647	41.553943
-71.420647	41.555703
-71.419767	41.55629
-71.418593	41.556583
-71.417713	41.557463
-71.415953	41.55717
-71.415366	41.556583
-71.415366	41.555116
-71.41566	41.554823
-71.41654	41.553943
-71.417127	41.553943
NA NA
-71.500146	41.399932
-71.498386	41.399638
-71.498092	41.399052
-71.497506	41.399052
-71.496332	41.399345
-71.495745	41.400225
-71.495745	41.401985
-71.494865	41.402865
-71.494865	41.403452
-71.497212	41.405799
-71.497799	41.406092
-71.498386	41.406092
-71.500733	41.404039
-71.502786	41.403745
-71.503666	41.402572
-71.503666	41.402279
-71.502786	41.401105
-71.502786	41.400225
-71.501906	41.399052
-71.501319	41.398758
-71.501026	41.399052
-71.500146	41.399932
NA NA
-71.506306	41.404919
-71.50572	41.404039
-71.506013	41.403745
-71.50748	41.401985
-71.508066	41.401692
-71.508946	41.402279
-71.51012	41.402279
-71.510707	41.403159
-71.510707	41.403452
-71.50924	41.405506
-71.508653	41.405506
-71.506306	41.408146
-71.503079	41.408146
-71.502493	41.407852
-71.502199	41.406972
-71.502199	41.406386
-71.502493	41.405506
-71.502786	41.404919
-71.503373	41.404919
-71.506306	41.404919
NA NA
-71.564977	41.19253
-71.563804	41.192824
-71.563217	41.193997
-71.563217	41.194584
-71.562044	41.196344
-71.561164	41.197517
-71.561164	41.198691
-71.56087	41.199571
-71.558523	41.201918
-71.557937	41.203091
-71.556176	41.204851
-71.55559	41.205144
-71.55559	41.205438
-71.555883	41.206025
-71.55383	41.209251
-71.55383	41.210425
-71.55295	41.211598
-71.55295	41.213065
-71.553243	41.213945
-71.55383	41.214825
-71.55383	41.216292
-71.555296	41.218052
-71.55559	41.219225
-71.557057	41.220692
-71.557937	41.222746
-71.558523	41.223626
-71.560577	41.224799
-71.561164	41.225386
-71.56175	41.225973
-71.562044	41.226266
-71.570258	41.226266
-71.573778	41.229493
-71.573778	41.232133
-71.574658	41.233013
-71.574364	41.235067
-71.574658	41.235947
-71.575538	41.236533
-71.577005	41.236533
-71.578178	41.235653
-71.577885	41.220399
-71.577298	41.219519
-71.577298	41.214825
-71.578178	41.213652
-71.578178	41.211305
-71.579058	41.210425
-71.579058	41.209838
-71.579938	41.208665
-71.579938	41.206611
-71.580525	41.205438
-71.580818	41.204558
-71.581992	41.203091
-71.583165	41.203091
-71.584632	41.201624
-71.585805	41.201331
-71.587272	41.199864
-71.587272	41.197224
-71.586979	41.196931
-71.586099	41.196344
-71.585512	41.196344
-71.584339	41.196637
-71.582872	41.198397
-71.582872	41.198984
-71.582285	41.199864
-71.575538	41.199571
-71.573778	41.198104
-71.574071	41.193997
-71.574951	41.193117
-71.574951	41.192237
-71.574658	41.191357
-71.574071	41.190477
-71.571724	41.189597
-71.570551	41.18725
-71.570844	41.185783
-71.571724	41.18373
-71.572311	41.183143
-71.572018	41.180503
-71.572604	41.180209
-71.574071	41.180796
-71.574951	41.181969
-71.575831	41.182263
-71.577005	41.182263
-71.578178	41.183143
-71.580525	41.183143
-71.581405	41.184023
-71.582578	41.184023
-71.582872	41.184316
-71.583165	41.184903
-71.583165	41.186076
-71.584045	41.188423
-71.585512	41.18989
-71.589032	41.189597
-71.589032	41.191357
-71.587272	41.193117
-71.587272	41.196637
-71.590499	41.199864
-71.592846	41.199864
-71.594019	41.198984
-71.594019	41.189597
-71.597246	41.18637
-71.598126	41.18637
-71.599593	41.184903
-71.600473	41.184903
-71.601646	41.184023
-71.602233	41.184023
-71.603113	41.18373
-71.60458	41.182556
-71.606047	41.181969
-71.606927	41.181383
-71.60722	41.180503
-71.60722	41.178743
-71.6081	41.177863
-71.6081	41.176396
-71.60898	41.175516
-71.609274	41.173756
-71.60986	41.172876
-71.61074	41.170235
-71.61074	41.169062
-71.611327	41.167888
-71.61162	41.166128
-71.612207	41.165542
-71.612207	41.162315
-71.613087	41.161141
-71.613087	41.157034
-71.613967	41.156154
-71.613674	41.155568
-71.613087	41.154688
-71.612501	41.153221
-71.608687	41.149701
-71.607514	41.149407
-71.606047	41.14794
-71.605167	41.147647
-71.604873	41.147354
-71.6037	41.14706
-71.603113	41.146474
-71.60194	41.14618
-71.601353	41.145594
-71.59842	41.145594
-71.597833	41.14618
-71.595486	41.146474
-71.594899	41.14618
-71.593139	41.144713
-71.589912	41.144713
-71.589032	41.145594
-71.584925	41.145594
-71.583752	41.146474
-71.580818	41.146474
-71.579938	41.147354
-71.579058	41.14706
-71.578178	41.146474
-71.575831	41.146474
-71.574951	41.14706
-71.564977	41.147354
-71.56439	41.14794
-71.56263	41.14794
-71.561164	41.14882
-71.557057	41.149114
-71.55647	41.149701
-71.553243	41.149701
-71.552363	41.150581
-71.550896	41.150581
-71.550016	41.151461
-71.547963	41.151461
-71.544149	41.155274
-71.543856	41.156448
-71.542976	41.157328
-71.542976	41.160555
-71.542389	41.161435
-71.542976	41.162021
-71.542682	41.164368
-71.545322	41.167008
-71.547083	41.167302
-71.547963	41.167888
-71.549136	41.168182
-71.550309	41.169649
-71.550603	41.170529
-71.551189	41.171409
-71.551189	41.171995
-71.551776	41.172876
-71.552363	41.173462
-71.55295	41.174049
-71.55383	41.174636
-71.55471	41.174929
-71.555883	41.175516
-71.557057	41.175516
-71.55823	41.176396
-71.558817	41.176396
-71.560283	41.177276
-71.56087	41.177276
-71.561164	41.177569
-71.561457	41.179036
-71.562044	41.179329
-71.562337	41.179916
-71.562337	41.181383
-71.563217	41.182556
-71.563217	41.18373
-71.563804	41.184903
-71.564097	41.186663
-71.564977	41.18725
-71.564977	41.187837
-71.563804	41.188717
-71.563804	41.191357
-71.564977	41.192237
-71.564977	41.19253
NA NA
-71.393071	41.516687
-71.392778	41.5161
-71.392191	41.515807
-71.391605	41.514047
-71.387498	41.50994
-71.386911	41.50994
-71.386324	41.50994
-71.384564	41.50818
-71.380457	41.506126
-71.380164	41.505539
-71.379871	41.504953
-71.379871	41.504659
-71.380751	41.504073
-71.381631	41.503779
-71.383391	41.502312
-71.384271	41.502019
-71.384564	41.501432
-71.384858	41.499672
-71.385738	41.498792
-71.386031	41.497619
-71.387498	41.496445
-71.387498	41.495859
-71.386911	41.494979
-71.386031	41.494685
-71.385444	41.494099
-71.385444	41.492925
-71.384858	41.492338
-71.383391	41.492045
-71.383391	41.491458
-71.384271	41.491458
-71.385444	41.491752
-71.385738	41.492632
-71.386911	41.493805
-71.387498	41.494099
-71.387791	41.494099
-71.388671	41.493512
-71.389551	41.493218
-71.391605	41.493218
-71.392778	41.492045
-71.393952	41.492338
-71.395125	41.492632
-71.395712	41.493218
-71.396592	41.493512
-71.397472	41.494099
-71.399232	41.494099
-71.400112	41.493512
-71.401285	41.492338
-71.401579	41.490578
-71.402165	41.489992
-71.402165	41.488525
-71.401285	41.486765
-71.401285	41.485591
-71.400405	41.484711
-71.399819	41.484711
-71.399525	41.483831
-71.397765	41.481191
-71.397765	41.480311
-71.397178	41.479431
-71.397178	41.478551
-71.398058	41.477964
-71.398058	41.477084
-71.398939	41.475911
-71.398939	41.471217
-71.398058	41.47063
-71.398058	41.470043
-71.397178	41.46887
-71.397178	41.465937
-71.397765	41.465056
-71.399232	41.46447
-71.401285	41.462416
-71.401579	41.461536
-71.402459	41.460069
-71.402459	41.457723
-71.403046	41.456843
-71.403046	41.455376
-71.402165	41.454789
-71.402165	41.448042
-71.401579	41.447162
-71.398939	41.447455
-71.396592	41.449802
-71.395712	41.449802
-71.393952	41.451562
-71.392778	41.451562
-71.392485	41.452149
-71.392191	41.453029
-71.391018	41.453322
-71.390725	41.453909
-71.390138	41.455082
-71.389845	41.455376
-71.389845	41.464763
-71.388964	41.464763
-71.388084	41.463883
-71.384858	41.463883
-71.382217	41.466523
-71.381924	41.47415
-71.383684	41.476497
-71.383684	41.479724
-71.384858	41.480604
-71.384858	41.484711
-71.383684	41.485298
-71.383097	41.485005
-71.382511	41.485005
-71.382217	41.484711
-71.381631	41.483538
-71.381631	41.481484
-71.380457	41.480604
-71.380751	41.479137
-71.379577	41.478257
-71.379871	41.477377
-71.37899	41.476497
-71.378697	41.475617
-71.37811	41.474737
-71.377817	41.473857
-71.37723	41.472977
-71.37371	41.47327
-71.373123	41.473857
-71.372243	41.475031
-71.371363	41.475617
-71.36843	41.475617
-71.367256	41.474737
-71.364616	41.474737
-71.362856	41.476497
-71.362269	41.476497
-71.359336	41.478257
-71.356989	41.478257
-71.356109	41.479137
-71.355815	41.479431
-71.354642	41.480311
-71.354642	41.480898
-71.355522	41.481484
-71.356109	41.482364
-71.356989	41.482364
-71.357576	41.482951
-71.359922	41.482951
-71.361096	41.483244
-71.361976	41.485005
-71.361976	41.485885
-71.362269	41.486765
-71.363736	41.488818
-71.364616	41.489405
-71.364616	41.492045
-71.365496	41.493218
-71.365496	41.494685
-71.366083	41.495565
-71.366376	41.497325
-71.365496	41.497912
-71.364616	41.498206
-71.363149	41.499672
-71.362856	41.500552
-71.361683	41.500846
-71.361096	41.502312
-71.360509	41.502312
-71.359922	41.502606
-71.359922	41.503779
-71.358456	41.504366
-71.357869	41.505246
-71.358162	41.506419
-71.357282	41.507006
-71.357282	41.50906
-71.356402	41.50994
-71.356402	41.510233
-71.357869	41.511406
-71.360216	41.511406
-71.361683	41.512287
-71.363149	41.512287
-71.363443	41.51258
-71.364616	41.514633
-71.364909	41.515807
-71.364323	41.516687
-71.363149	41.518154
-71.362856	41.519327
-71.362269	41.519914
-71.361976	41.520794
-71.361389	41.521674
-71.361389	41.532821
-71.361976	41.533701
-71.362269	41.535462
-71.363149	41.536635
-71.363149	41.538102
-71.364029	41.539275
-71.364029	41.541329
-71.364323	41.542209
-71.363443	41.542795
-71.363149	41.543969
-71.362269	41.544849
-71.362269	41.545142
-71.361683	41.546609
-71.361389	41.548076
-71.360802	41.548956
-71.360509	41.563624
-71.361389	41.564797
-71.361096	41.566264
-71.361976	41.567144
-71.362269	41.568024
-71.362269	41.568611
